stock_code,market_id,revenue,total_net_sales_qty,mean_net_sales_qty,std_net_sales_qty,active_days,value_share,cumulative_share,abc_segment,coefficient_of_variation,xyz_segment,abc_xyz_segment
22559,Belgium,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.026334214936892,C,0.0,X,CX
22559,Australia,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0263349926527177,C,0.0,X,CX
22558,Spain,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0263357703685434,C,0.0,X,CX
84569D,United Arab Emirates,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0263365480843691,C,0.0,X,CX
84569D,Poland,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0263373258001949,C,0.0,X,CX
84569D,Netherlands,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0263381035160206,C,0.0,X,CX
84685,Greece,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0263388812318464,C,0.0,X,CX
84685,Cyprus,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.026339658947672,C,0.0,X,CX
84683,France,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0263404366634978,C,0.0,X,CX
23263,Poland,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0263412143793236,C,0.0,X,CX
23267,Channel Islands,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0263419920951493,C,0.0,X,CX
23267,Belgium,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.026342769810975,C,0.0,X,CX
23267,Austria,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0263435475268008,C,0.0,X,CX
23267,Australia,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0263443252426265,C,0.0,X,CX
23263,France,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0263451029584523,C,0.0,X,CX
23263,Austria,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.026345880674278,C,0.0,X,CX
22670,Channel Islands,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0263466583901037,C,0.0,X,CX
22408,France,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0263474361059295,C,0.0,X,CX
21117,Germany,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0263482138217552,C,0.0,X,CX
22757,Finland,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.026348991537581,C,0.0,X,CX
22756,Channel Islands,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0263497692534067,C,0.0,X,CX
22750,Cyprus,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0263505469692324,C,0.0,X,CX
22217,Portugal,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0263513246850582,C,0.0,X,CX
22674,Channel Islands,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.026352102400884,C,0.0,X,CX
22673,Poland,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0263528801167097,C,0.0,X,CX
22673,Greece,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0263536578325354,C,0.0,X,CX
22675,Poland,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0263544355483611,C,0.0,X,CX
22675,Germany,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0263552132641869,C,0.0,X,CX
22675,Finland,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0263559909800126,C,0.0,X,CX
22675,Channel Islands,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0263567686958384,C,0.0,X,CX
37370,Bahrain,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.026357546411664,C,0.0,X,CX
23136,Channel Islands,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0263583241274898,C,0.0,X,CX
85131D,France,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0263591018433156,C,0.0,X,CX
85131C,Netherlands,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0263598795591413,C,0.0,X,CX
85131A,France,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.026360657274967,C,0.0,X,CX
21643,France,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0263614349907928,C,0.0,X,CX
20763,EIRE,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0263622127066185,C,0.0,X,CX
23264,Austria,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0263629904224443,C,0.0,X,CX
85129C,Cyprus,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.02636376813827,C,0.0,X,CX
85129B,Canada,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0263645458540958,C,0.0,X,CX
85129A,Netherlands,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0263653235699215,C,0.0,X,CX
85129A,Germany,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0263661012857472,C,0.0,X,CX
21734,Unspecified,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.026366879001573,C,0.0,X,CX
22405,France,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0263676567173987,C,0.0,X,CX
22405,Finland,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0263684344332245,C,0.0,X,CX
20658,Cyprus,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0263692121490502,C,0.0,X,CX
20657,Thailand,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.026369989864876,C,0.0,X,CX
20657,EIRE,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0263707675807017,C,0.0,X,CX
22408,Switzerland,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0263715452965274,C,0.0,X,CX
22670,Germany,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0263723230123531,C,0.0,X,CX
22670,Finland,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0263731007281789,C,0.0,X,CX
23567,EIRE,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0263738784440046,C,0.0,X,CX
23566,Switzerland,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0263746561598304,C,0.0,X,CX
23566,Belgium,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.026375433875656,C,0.0,X,CX
23565,Germany,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0263762115914818,C,0.0,X,CX
23265,European Community,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0263769893073076,C,0.0,X,CX
23264,Portugal,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0263777670231333,C,0.0,X,CX
23264,Poland,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.026378544738959,C,0.0,X,CX
23264,Finland,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0263793224547848,C,0.0,X,CX
23264,European Community,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0263801001706105,C,0.0,X,CX
22073,United Arab Emirates,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0263808778864363,C,0.0,X,CX
22073,Italy,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.026381655602262,C,0.0,X,CX
22073,Greece,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0263824333180878,C,0.0,X,CX
22073,Cyprus,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0263832110339135,C,0.0,X,CX
37370,Malta,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0263839887497392,C,0.0,X,CX
23352,EIRE,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.026384766465565,C,0.0,X,CX
23352,Belgium,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0263855441813907,C,0.0,X,CX
23351,Switzerland,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0263863218972165,C,0.0,X,CX
23351,Italy,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0263870996130422,C,0.0,X,CX
21747,Belgium,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.026387877328868,C,0.0,X,CX
22674,Israel,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0263886550446937,C,0.0,X,CX
22405,Switzerland,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0263894327605194,C,0.0,X,CX
22405,Sweden,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0263902104763452,C,0.0,X,CX
22405,Malta,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.026390988192171,C,0.0,X,CX
22405,Italy,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0263917659079966,C,0.0,X,CX
23125,France,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0263925436238224,C,0.0,X,CX
23125,EIRE,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0263933213396481,C,0.0,X,CX
22072,Greece,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0263940990554739,C,0.0,X,CX
23266,Austria,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0263948767712996,C,0.0,X,CX
23265,Poland,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0263956544871253,C,0.0,X,CX
23568,EIRE,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.026396432202951,C,0.0,X,CX
21430,Poland,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0263972099187768,C,0.0,X,CX
90164A,Belgium,15.0,2,2.0,0.0,1,7.77715825649453e-07,1.0263979876346025,C,0.0,X,CX
21745,Portugal,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0263987653504283,C,0.0,X,CX
21745,Norway,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.026399543066254,C,0.0,X,CX
22750,Belgium,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0264003207820798,C,0.0,X,CX
22749,Switzerland,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0264010984979055,C,0.0,X,CX
22751,Sweden,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0264018762137312,C,0.0,X,CX
22751,Portugal,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.026402653929557,C,0.0,X,CX
22751,Italy,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0264034316453827,C,0.0,X,CX
22751,Belgium,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0264042093612085,C,0.0,X,CX
22093,Netherlands,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0264049870770342,C,0.0,X,CX
22403,Netherlands,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.02640576479286,C,0.0,X,CX
22403,Belgium,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0264065425086857,C,0.0,X,CX
22402,Denmark,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0264073202245114,C,0.0,X,CX
20696,Belgium,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0264080979403372,C,0.0,X,CX
21137,Switzerland,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.026408875656163,C,0.0,X,CX
23118,Spain,15.0,2,2.0,0.0,1,7.77715825649453e-07,1.0264096533719886,C,0.0,X,CX
23118,Belgium,15.0,2,2.0,0.0,1,7.77715825649453e-07,1.0264104310878144,C,0.0,X,CX
23570,Portugal,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0264112088036401,C,0.0,X,CX
23570,Norway,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0264119865194659,C,0.0,X,CX
23570,EIRE,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0264127642352916,C,0.0,X,CX
23570,Belgium,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0264135419511173,C,0.0,X,CX
23267,Spain,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.026414319666943,C,0.0,X,CX
90013D,EIRE,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0264150973827688,C,0.0,X,CX
90013C,Spain,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0264158750985946,C,0.0,X,CX
90013C,EIRE,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0264166528144203,C,0.0,X,CX
23266,Poland,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.026417430530246,C,0.0,X,CX
20970,Switzerland,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0264182082460718,C,0.0,X,CX
21010,EIRE,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0264189859618975,C,0.0,X,CX
23350,Channel Islands,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0264197636777233,C,0.0,X,CX
23350,Belgium,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.026420541393549,C,0.0,X,CX
23349,Spain,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0264213191093747,C,0.0,X,CX
23346,EIRE,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0264220968252005,C,0.0,X,CX
84569A,United Arab Emirates,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0264228745410262,C,0.0,X,CX
84569A,Switzerland,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.026423652256852,C,0.0,X,CX
84569D,Italy,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0264244299726777,C,0.0,X,CX
84569D,Germany,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0264252076885034,C,0.0,X,CX
84569D,Finland,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0264259854043292,C,0.0,X,CX
84569D,EIRE,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.026426763120155,C,0.0,X,CX
84569C,Unspecified,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0264275408359806,C,0.0,X,CX
84569C,United Arab Emirates,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0264283185518064,C,0.0,X,CX
22399,Australia,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0264290962676321,C,0.0,X,CX
22398,Australia,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0264306516992836,C,0.0,X,CX
22400,Spain,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0264314294151093,C,0.0,X,CX
22091,Switzerland,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.026432207130935,C,0.0,X,CX
23112,Belgium,15.0,2,2.0,0.0,1,7.77715825649453e-07,1.0264329848467608,C,0.0,X,CX
22091,Channel Islands,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0264337625625866,C,0.0,X,CX
23112,Italy,15.0,2,2.0,0.0,1,7.77715825649453e-07,1.0264345402784123,C,0.0,X,CX
23112,Israel,15.0,2,2.0,0.0,1,7.77715825649453e-07,1.026435317994238,C,0.0,X,CX
23570,Unspecified,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0264360957100638,C,0.0,X,CX
22097,Norway,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0264368734258895,C,0.0,X,CX
21145,Spain,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0264376511417153,C,0.0,X,CX
84859A,Germany,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.026438428857541,C,0.0,X,CX
84859A,France,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0264392065733667,C,0.0,X,CX
23112,Spain,15.0,2,2.0,0.0,1,7.77715825649453e-07,1.0264399842891925,C,0.0,X,CX
23112,Norway,15.0,2,2.0,0.0,1,7.77715825649453e-07,1.0264407620050182,C,0.0,X,CX
22096,Cyprus,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.026441539720844,C,0.0,X,CX
22558,Channel Islands,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0264423174366697,C,0.0,X,CX
22749,Israel,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0264430951524954,C,0.0,X,CX
20847,Channel Islands,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0264438728683212,C,0.0,X,CX
21866,Norway,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.026444650584147,C,0.0,X,CX
21866,Belgium,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0264454282999727,C,0.0,X,CX
90155,EIRE,15.0,2,2.0,0.0,1,7.77715825649453e-07,1.0264462060157984,C,0.0,X,CX
21867,Thailand,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0264469837316241,C,0.0,X,CX
23347,Switzerland,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0264477614474499,C,0.0,X,CX
23568,Germany,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0264485391632756,C,0.0,X,CX
23565,Belgium,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0264493168791013,C,0.0,X,CX
23564,Norway,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.026450094594927,C,0.0,X,CX
20819,Hong Kong,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0264508723107528,C,0.0,X,CX
22094,Cyprus,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0264516500265786,C,0.0,X,CX
22094,Channel Islands,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0264524277424043,C,0.0,X,CX
22094,Belgium,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.02645320545823,C,0.0,X,CX
23347,Israel,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0264539831740558,C,0.0,X,CX
23346,Norway,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0264547608898815,C,0.0,X,CX
23346,Israel,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0264555386057073,C,0.0,X,CX
23351,Belgium,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.026456316321533,C,0.0,X,CX
22750,Portugal,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0264570940373587,C,0.0,X,CX
22750,Greece,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0264578717531845,C,0.0,X,CX
23502,Germany,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0264586494690102,C,0.0,X,CX
23502,EIRE,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.026459427184836,C,0.0,X,CX
23346,Austria,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0264602049006617,C,0.0,X,CX
23345,Norway,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0264609826164874,C,0.0,X,CX
23345,Israel,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0264617603323132,C,0.0,X,CX
23345,Cyprus,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.026462538048139,C,0.0,X,CX
22099,EIRE,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0264633157639647,C,0.0,X,CX
22686,Netherlands,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0264640934797904,C,0.0,X,CX
22686,Israel,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0264648711956161,C,0.0,X,CX
22686,Cyprus,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0264656489114419,C,0.0,X,CX
20970,Sweden,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0264664266272676,C,0.0,X,CX
20970,France,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0264672043430934,C,0.0,X,CX
20970,Belgium,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.026467982058919,C,0.0,X,CX
20969,Unspecified,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0264687597747448,C,0.0,X,CX
20969,Switzerland,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0264695374905706,C,0.0,X,CX
23345,Austria,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0264703152063963,C,0.0,X,CX
21871,Malta,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.026471092922222,C,0.0,X,CX
21871,Greece,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0264718706380478,C,0.0,X,CX
21870,Germany,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0264734260696993,C,0.0,X,CX
23346,Cyprus,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.026474203785525,C,0.0,X,CX
20931,Spain,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0264749815013507,C,0.0,X,CX
20931,Cyprus,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0264757592171765,C,0.0,X,CX
84947,Italy,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0264765369330022,C,0.0,X,CX
84946,Spain,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.026477314648828,C,0.0,X,CX
84946,Singapore,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0264780923646537,C,0.0,X,CX
84946,Canada,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0264788700804794,C,0.0,X,CX
22944,Greece,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0264796477963052,C,0.0,X,CX
22944,Belgium,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.026480425512131,C,0.0,X,CX
22099,Australia,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0264812032279567,C,0.0,X,CX
22098,Sweden,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0264819809437824,C,0.0,X,CX
22098,Italy,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0264827586596081,C,0.0,X,CX
22098,Germany,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0264835363754339,C,0.0,X,CX
22098,Finland,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0264843140912596,C,0.0,X,CX
22100,Cyprus,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0264850918070854,C,0.0,X,CX
23100,Australia,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.026485869522911,C,0.0,X,CX
22097,Cyprus,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0264866472387368,C,0.0,X,CX
22097,Channel Islands,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0264874249545626,C,0.0,X,CX
22096,Sweden,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0264882026703883,C,0.0,X,CX
23275,Sweden,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.026488980386214,C,0.0,X,CX
20819,France,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0264897581020398,C,0.0,X,CX
20819,EIRE,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0264905358178655,C,0.0,X,CX
20819,Cyprus,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0264913135336913,C,0.0,X,CX
20818,Cyprus,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.026492091249517,C,0.0,X,CX
23100,France,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0264928689653428,C,0.0,X,CX
84029G,United Arab Emirates,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0264936466811685,C,0.0,X,CX
84029G,Sweden,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0264944243969942,C,0.0,X,CX
22204,Hong Kong,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.02649520211282,C,0.0,X,CX
85028S,Channel Islands,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0264959798286457,C,0.0,X,CX
21670,Greece,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0264967575444714,C,0.0,X,CX
21486,Unspecified,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0264975352602972,C,0.0,X,CX
21486,Spain,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.026498312976123,C,0.0,X,CX
47593B,United Arab Emirates,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0264990906919487,C,0.0,X,CX
21071,Switzerland,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0264998684077744,C,0.0,X,CX
21071,Bahrain,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0265006461236001,C,0.0,X,CX
21070,Switzerland,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0265014238394259,C,0.0,X,CX
22203,Netherlands,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0265022015552516,C,0.0,X,CX
22203,Italy,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0265029792710774,C,0.0,X,CX
22202,Unspecified,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.026503756986903,C,0.0,X,CX
22347,Switzerland,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0265045347027288,C,0.0,X,CX
84569A,Unspecified,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0265053124185546,C,0.0,X,CX
22107,Bahrain,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0265060901343803,C,0.0,X,CX
21357,Singapore,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.026506867850206,C,0.0,X,CX
21357,Netherlands,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0265076455660318,C,0.0,X,CX
21357,Germany,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0265084232818575,C,0.0,X,CX
22109,Bahrain,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0265092009976833,C,0.0,X,CX
20819,Greece,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.026509978713509,C,0.0,X,CX
23275,Belgium,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0265107564293348,C,0.0,X,CX
84509B,Portugal,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0265115341451605,C,0.0,X,CX
84509B,Poland,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0265123118609862,C,0.0,X,CX
84509B,Malta,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.026513089576812,C,0.0,X,CX
37495,Italy,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0265138672926377,C,0.0,X,CX
37495,Hong Kong,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0265146450084635,C,0.0,X,CX
22108,Switzerland,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0265154227242892,C,0.0,X,CX
22108,Germany,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.026516200440115,C,0.0,X,CX
22107,Italy,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0265169781559407,C,0.0,X,CX
22107,Greece,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0265177558717664,C,0.0,X,CX
85098B,Sweden,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0265185335875922,C,0.0,X,CX
85098B,EIRE,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.026519311303418,C,0.0,X,CX
23100,EIRE,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0265200890192436,C,0.0,X,CX
23100,Cyprus,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0265208667350694,C,0.0,X,CX
22107,Germany,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.026521644450895,C,0.0,X,CX
21874,Malta,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0265224221667208,C,0.0,X,CX
21874,Italy,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0265231998825466,C,0.0,X,CX
21874,Channel Islands,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0265239775983723,C,0.0,X,CX
21873,Malta,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.026524755314198,C,0.0,X,CX
21872,Spain,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0265255330300238,C,0.0,X,CX
21872,Germany,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0265263107458495,C,0.0,X,CX
23504,Cyprus,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0265270884616753,C,0.0,X,CX
23503,Norway,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.026527866177501,C,0.0,X,CX
23503,Iceland,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0265286438933268,C,0.0,X,CX
23503,Cyprus,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0265294216091525,C,0.0,X,CX
90144,EIRE,15.0,4,4.0,0.0,1,7.77715825649453e-07,1.0265301993249782,C,0.0,X,CX
21070,Spain,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.026530977040804,C,0.0,X,CX
21070,Germany,15.0,12,12.0,0.0,1,7.77715825649453e-07,1.0265317547566297,C,0.0,X,CX
