sales_date,stock_code,market_id,net_sales_qty,forecast_net_sales_qty
2011-11-21,21030,United Kingdom,3,8.667400778657314
2011-11-21,21028,United Kingdom,3,7.224531429442147
2011-11-21,21027,United Kingdom,4,7.840668032026048
2011-11-21,21026,United Kingdom,2,9.108639688606482
2011-11-21,21003,United Kingdom,3,1.8505838803880232
2011-11-21,20997,United Kingdom,1,1.8120421098255273
2011-11-21,20996,United Kingdom,48,42.26742830198056
2011-11-21,20992,United Kingdom,28,47.88126519027534
2011-11-21,20985,United Kingdom,2,8.884907734205466
2011-11-21,20983,United Kingdom,72,12.918893831578314
2011-11-21,20982,United Kingdom,75,19.547497271695804
2011-11-21,20981,United Kingdom,72,14.675299407932467
2011-11-21,21219,United Kingdom,1,9.618083679729313
2011-11-21,21222,United Kingdom,1,8.667400778657314
2011-11-21,21231,Italy,36,16.748441052613142
2011-11-21,21231,Spain,12,16.023248024972553
2011-11-21,21562,United Kingdom,12,8.182327447285445
2011-11-21,21559,United Kingdom,7,13.926238250146845
2011-11-21,21558,United Kingdom,1,8.479082005986587
2011-11-21,21555,United Kingdom,1,37.12978627194813
2011-11-21,21544,United Kingdom,14,28.378838148609105
2011-11-21,21535,United Kingdom,6,9.423517754964347
2011-11-21,21535,Italy,6,8.989520945831037
2011-11-21,21534,United Kingdom,4,4.849021887024151
2011-11-21,21563,Italy,6,0.0
2011-11-21,21533,United Kingdom,3,4.482134191079275
2011-11-21,21531,United Kingdom,6,6.094676592741368
2011-11-21,21531,Italy,6,8.781685173828917
2011-11-21,21530,United Kingdom,2,15.063743413230764
2011-11-21,21524,United Kingdom,64,14.343363397672105
2011-11-21,21523,United Kingdom,48,12.96369726611523
2011-11-21,21523,EIRE,2,8.145209904851026
2011-11-21,21519,United Kingdom,72,17.13537662386892
2011-11-21,21507,United Kingdom,72,28.195441193126783
2011-11-21,21533,Italy,3,5.112380016753582
2011-11-21,21563,United Kingdom,2,5.11939476930835
2011-11-21,21564,Italy,6,13.37916939452076
2011-11-21,21576,United Kingdom,2,5.9398505468666105
2011-11-21,21648,United Kingdom,1,4.915012709703876
2011-11-21,21642,United Kingdom,48,50.00874719312481
2011-11-21,21633,Portugal,3,11.17806011816034
2011-11-21,21626,United Kingdom,12,7.087415330684361
2011-11-21,21624,United Kingdom,1,3.785627672158563
2011-11-21,21623,United Kingdom,6,3.4390858072531834
2011-11-21,21621,United Kingdom,5,7.49258661055102
2011-11-21,21620,United Kingdom,1,18.308941130035475
2011-11-21,21619,United Kingdom,4,7.688103313616926
2011-11-21,21617,United Kingdom,1,10.204687965056628
2011-11-21,21616,United Kingdom,8,61.083061216517144
2011-11-21,21615,United Kingdom,2,26.77540689219854
2011-11-21,21592,United Kingdom,25,9.055404695637453
2011-11-21,21591,United Kingdom,31,20.490981205363784
2011-11-21,21588,United Kingdom,26,15.634152749756328
2011-11-21,21584,United Kingdom,23,10.169703186438788
2011-11-21,21581,United Kingdom,1,1.4477474192600532
2011-11-21,21577,United Kingdom,3,7.3514690279836366
2011-11-21,21577,EIRE,6,10.708320460680865
2011-11-21,21506,United Kingdom,5,13.316757323577795
2011-11-21,22170,United Kingdom,9,6.063273456444354
2011-11-21,21499,United Kingdom,-175,196.87277654509754
2011-11-21,21495,United Kingdom,25,45.64402404454346
2011-11-21,21329,United Kingdom,15,11.387068769596617
2011-11-21,21328,United Kingdom,8,14.888407551978396
2011-11-21,21327,United Kingdom,17,8.107415468358106
2011-11-21,21326,United Kingdom,24,29.898449098965745
2011-11-21,21314,United Kingdom,2,23.334613420703082
2011-11-21,21292,Germany,16,19.35657800445387
2011-11-21,21264,United Kingdom,2,8.514237024073795
2011-11-21,21263,United Kingdom,5,6.483987571232971
2011-11-21,21340,United Kingdom,4,6.181655507151983
2011-11-21,21260,United Kingdom,3,1.7110971606086292
2011-11-21,21243,United Kingdom,25,8.791564297183308
2011-11-21,21242,United Kingdom,1,9.509335899548114
2011-11-21,21240,United Kingdom,2,10.417795640100058
2011-11-21,21239,United Kingdom,24,25.924232417181205
2011-11-21,21232,United Kingdom,27,60.147458653815384
2011-11-21,21232,Spain,12,10.921481771150138
2011-11-21,21232,Italy,36,16.748441052613142
2011-11-21,21231,United Kingdom,3,18.428831032229844
2011-11-21,21259,United Kingdom,4,4.7363105732305595
2011-11-21,21356,United Kingdom,3,8.181086632029551
2011-11-21,21380,United Kingdom,1,4.988303875468214
2011-11-21,21383,United Kingdom,25,10.587946892967569
2011-11-21,21494,United Kingdom,9,25.2818216386282
2011-11-21,21485,United Kingdom,28,32.38015563833425
2011-11-21,21485,EIRE,3,6.6555300293317465
2011-11-21,21484,United Kingdom,12,18.51049371900957
2011-11-21,21481,United Kingdom,3,9.242143729150234
2011-11-21,21479,United Kingdom,12,18.801811199719403
2011-11-21,21464,United Kingdom,2,4.349194305301259
2011-11-21,21463,United Kingdom,2,4.7363105732305595
2011-11-21,21446,United Kingdom,1,2.6304412737468823
2011-11-21,21430,United Kingdom,1,6.217254908639858
2011-11-21,21429,United Kingdom,21,9.355567701601869
2011-11-21,21428,United Kingdom,1,10.98559284399415
2011-11-21,21415,Germany,6,0.0
2011-11-21,21411,United Kingdom,3,5.299877206373258
2011-11-21,21411,Italy,3,7.12590885879535
2011-11-21,21401,United Kingdom,57,26.127982378208877
2011-11-21,21400,United Kingdom,48,25.853866882108242
2011-11-21,21391,United Kingdom,1,19.79069065955688
2011-11-21,21390,United Kingdom,11,27.187104795765986
2011-11-21,21498,United Kingdom,25,48.67901640586478
2011-11-21,22171,United Kingdom,8,4.559918914167746
2011-11-21,21528,United Kingdom,2,5.643970740554376
2011-11-21,22174,United Kingdom,1,15.77895831985264
2011-11-21,22676,United Kingdom,70,7.5178111727845085
2011-11-21,22674,United Kingdom,1,3.2784522881473865
2011-11-21,22670,United Kingdom,24,19.24435816044174
2011-11-21,22669,United Kingdom,5,10.546979326973158
2011-11-21,22668,United Kingdom,1,7.5997652350304765
2011-11-21,22667,United Kingdom,1,9.547278244530178
2011-11-21,22666,United Kingdom,26,33.76072360980871
2011-11-21,22666,Italy,6,7.545015975389839
2011-11-21,22677,United Kingdom,30,14.045662220690897
2011-11-21,22664,United Kingdom,6,5.955994437257956
2011-11-21,22662,United Kingdom,40,15.18751700304678
2011-11-21,22661,United Kingdom,15,27.327437168941618
2011-11-21,22660,United Kingdom,1,3.307994913413045
2011-11-21,22659,United Kingdom,4,25.76479917669179
2011-11-21,22654,United Kingdom,7,7.27113725713114
2011-11-21,22654,Germany,-2,4.226866582107727
2011-11-21,22653,United Kingdom,16,31.473927612157535
2011-11-21,22651,United Kingdom,5,27.257849887159765
2011-11-21,22663,United Kingdom,1,13.19849702713149
2011-11-21,22650,United Kingdom,1,8.159529110566394
2011-11-21,22678,United Kingdom,10,8.61645324046332
2011-11-21,22681,United Kingdom,30,7.355622323282286
2011-11-21,22704,Italy,25,36.3728828037674
2011-11-21,22703,United Kingdom,2,4.924809130025416
2011-11-21,22699,United Kingdom,13,25.862502683327588
2011-11-21,22699,Portugal,6,6.541496448359545
2011-11-21,22698,United Kingdom,12,16.71877581420083
2011-11-21,22697,United Kingdom,5,22.21523214138564
2011-11-21,22696,United Kingdom,2,2.564010671499714
2011-11-21,22695,United Kingdom,2,28.11067779009515
2011-11-21,22680,United Kingdom,30,8.798491672497448
2011-11-21,22694,United Kingdom,22,22.335135972688242
2011-11-21,22692,United Kingdom,2,4.7319412658631865
2011-11-21,22692,Italy,4,3.7242505694152293
2011-11-21,22691,United Kingdom,1,7.98118624386544
2011-11-21,22689,United Kingdom,30,6.4568713916697575
2011-11-21,22686,United Kingdom,10,7.224531429442147
2011-11-21,22685,United Kingdom,20,7.796861233231453
2011-11-21,22684,United Kingdom,20,7.665770339391314
2011-11-21,22682,United Kingdom,30,10.43124100247603
2011-11-21,22693,United Kingdom,25,35.45302908959613
2011-11-21,22644,United Kingdom,1,4.08854189480117
2011-11-21,22637,United Kingdom,2,6.647383630893226
2011-11-21,22636,United Kingdom,8,5.426273608471872
2011-11-21,22602,United Kingdom,22,13.91006287688671
2011-11-21,22601,United Kingdom,21,28.245680908162623
2011-11-21,22601,Italy,12,16.232575731135913
2011-11-21,22600,United Kingdom,18,23.26756015872223
2011-11-21,22599,United Kingdom,-1,59.745628643817675
2011-11-21,22598,United Kingdom,10,40.75628495970588
2011-11-21,22597,United Kingdom,-11,34.15440578333162
2011-11-21,22595,United Kingdom,15,56.487368137009504
2011-11-21,22603,United Kingdom,25,15.605583263872898
2011-11-21,22594,United Kingdom,23,64.37412684386622
2011-11-21,22592,United Kingdom,5,7.1126945186002875
2011-11-21,22589,United Kingdom,6,10.87860111451191
2011-11-21,22588,United Kingdom,4,7.113096673149944
2011-11-21,22586,United Kingdom,12,10.388523183457457
2011-11-21,22584,United Kingdom,2,12.164676913881484
2011-11-21,22584,Germany,6,7.8853106164655475
2011-11-21,22582,United Kingdom,3,7.905323860477002
2011-11-21,22581,United Kingdom,43,25.899345512632255
2011-11-21,22593,United Kingdom,21,25.8967772565114
2011-11-21,22605,EIRE,3,3.7492338233622124
2011-11-21,22605,United Kingdom,1,3.307994913413045
2011-11-21,22606,United Kingdom,1,3.307994913413045
2011-11-21,22635,United Kingdom,3,4.2586778144850435
2011-11-21,22634,United Kingdom,3,6.752891918476426
2011-11-21,22633,United Kingdom,14,66.68759362381084
2011-11-21,22632,United Kingdom,36,36.13674531689378
2011-11-21,22631,United Kingdom,5,10.363891426198213
2011-11-21,22630,United Kingdom,3,21.561488868844467
2011-11-21,22629,United Kingdom,3,22.34976403222487
2011-11-21,22625,United Kingdom,4,4.69991672443421
2011-11-21,22625,Portugal,2,3.7242505694152293
2011-11-21,22624,United Kingdom,3,8.75377680281184
2011-11-21,22621,United Kingdom,44,53.62846425871913
2011-11-21,22620,United Kingdom,34,27.736871560136926
2011-11-21,22619,United Kingdom,26,16.574615501960267
2011-11-21,22617,United Kingdom,6,17.889456231866056
2011-11-21,22616,United Kingdom,14,90.37117143043216
2011-11-21,22614,United Kingdom,13,21.362026233236563
2011-11-21,22613,United Kingdom,1,4.8067643164717655
2011-11-21,22609,United Kingdom,36,55.61202099537933
2011-11-21,22607,United Kingdom,1,6.015632481720591
2011-11-21,22707,United Kingdom,25,29.963023055817043
2011-11-21,22708,United Kingdom,150,32.5709599037299
2011-11-21,22710,United Kingdom,25,37.971613229023085
2011-11-21,22712,United Kingdom,96,16.709214572432824
2011-11-21,22807,United Kingdom,1,0.5419666600647561
2011-11-21,22804,United Kingdom,2,7.848316163665278
2011-11-21,22802,United Kingdom,1,3.307994913413045
2011-11-21,22801,United Kingdom,2,2.4433178551991444
2011-11-21,22800,United Kingdom,0,5.658721826770543
2011-11-21,22798,United Kingdom,1,26.22135952073763
2011-11-21,22796,United Kingdom,3,4.2586778144850435
2011-11-21,22795,United Kingdom,3,4.958195012522683
2011-11-21,22808,United Kingdom,1,1.5469146229895643
2011-11-21,22792,United Kingdom,2,24.717270192588227
2011-11-21,22789,United Kingdom,1,18.82308687188377
2011-11-21,22786,United Kingdom,1,1.3773238600062905
2011-11-21,22784,United Kingdom,8,5.150262986706853
2011-11-21,22784,Spain,3,5.112380016753582
2011-11-21,22781,United Kingdom,2,0.6231507786906079
2011-11-21,22780,United Kingdom,8,4.965330907885156
2011-11-21,22779,United Kingdom,12,4.965330907885156
2011-11-21,22776,United Kingdom,2,5.89737373285556
2011-11-21,22791,United Kingdom,36,56.09916092131725
2011-11-21,22809,United Kingdom,1,17.073210208288604
2011-11-21,22811,United Kingdom,144,26.094772510398744
2011-11-21,22812,United Kingdom,-6,20.535777757107905
2011-11-21,22851,EIRE,12,13.276136872109042
2011-11-21,22173,United Kingdom,5,12.119226068572472
2011-11-21,22847,United Kingdom,5,13.392680496600104
2011-11-21,22846,United Kingdom,12,13.392680496600104
2011-11-21,22845,United Kingdom,15,15.756528232998319
2011-11-21,22844,United Kingdom,15,6.752891918476426
2011-11-21,22843,United Kingdom,1,3.785627672158563
2011-11-21,22841,United Kingdom,4,3.307994913413045
2011-11-21,22840,United Kingdom,1,3.307994913413045
2011-11-21,22839,United Kingdom,1,12.479338538108497
2011-11-21,22835,United Kingdom,59,31.41083355419298
2011-11-21,22832,Italy,2,11.17806011816034
2011-11-21,22819,United Kingdom,72,11.165191283538157
2011-11-21,22818,United Kingdom,72,38.762274428228615
2011-11-21,22817,United Kingdom,2,16.513976263497295
2011-11-21,22816,United Kingdom,79,44.42210649524719
2011-11-21,22815,United Kingdom,1,11.76800781589646
2011-11-21,22814,United Kingdom,2,14.378160489276679
2011-11-21,22813,United Kingdom,1,12.139662228372732
2011-11-21,22776,Germany,-11,13.392680496600104
2011-11-21,22580,United Kingdom,15,38.40448509765827
2011-11-21,22775,United Kingdom,10,16.459948087352153
2011-11-21,22766,United Kingdom,20,11.122814875681545
2011-11-21,22733,United Kingdom,26,34.52039876892693
2011-11-21,22733,Germany,18,15.805047234332491
2011-11-21,22732,United Kingdom,18,21.6799389850692
2011-11-21,22731,Germany,18,28.199984817597045
2011-11-21,22730,United Kingdom,6,20.392942647513273
2011-11-21,22730,Germany,4,4.965330907885156
2011-11-21,22728,United Kingdom,4,15.460589134116955
2011-11-21,22728,Germany,4,6.099941328755586
2011-11-21,22734,Germany,6,11.009871205726132
2011-11-21,22727,United Kingdom,15,33.23605840272099
2011-11-21,22725,United Kingdom,15,12.301901022839216
2011-11-21,22722,United Kingdom,11,20.000017342300552
2011-11-21,22722,Italy,4,7.12590885879535
2011-11-21,22720,United Kingdom,3,20.235800344376685
2011-11-21,22720,Italy,3,4.501766745403541
2011-11-21,22718,United Kingdom,12,16.019899977223215
2011-11-21,22716,United Kingdom,24,37.014694775867966
2011-11-21,22713,United Kingdom,12,19.575126281264144
2011-11-21,22726,United Kingdom,11,28.70035047746718
2011-11-21,22734,United Kingdom,11,41.729261341901264
2011-11-21,22736,United Kingdom,10,12.740983637746622
2011-11-21,22737,United Kingdom,12,13.699193393410077
2011-11-21,22762,United Kingdom,1,5.264084758969649
2011-11-21,22759,United Kingdom,9,17.839723565578566
2011-11-21,22757,United Kingdom,12,9.108639688606482
2011-11-21,22756,United Kingdom,12,7.044787797120891
2011-11-21,22755,United Kingdom,3,9.947284273508288
2011-11-21,22754,United Kingdom,3,22.536469298718885
2011-11-21,22753,United Kingdom,1,11.412238066983628
2011-11-21,22752,United Kingdom,6,12.686026336757973
2011-11-21,22752,Germany,2,3.6012746567554053
2011-11-21,22750,United Kingdom,14,12.434898952200651
2011-11-21,22749,United Kingdom,11,15.464307762145365
2011-11-21,22748,United Kingdom,9,14.028822368442164
2011-11-21,22747,United Kingdom,8,9.920094031337554
2011-11-21,22746,United Kingdom,2,11.465778647153815
2011-11-21,22745,United Kingdom,7,16.86191572992339
2011-11-21,22742,United Kingdom,3,6.773060111027316
2011-11-21,22741,United Kingdom,5,27.691549940433646
2011-11-21,22739,United Kingdom,10,23.84020267033032
2011-11-21,22738,United Kingdom,10,28.31165247024896
2011-11-21,22768,Spain,2,3.7242505694152293
2011-11-21,22579,United Kingdom,167,240.84765225596317
2011-11-21,22731,United Kingdom,18,10.674811241931671
2011-11-21,22577,United Kingdom,331,484.8910629422437
2011-11-21,22357,United Kingdom,5,8.978975994714835
2011-11-21,22356,United Kingdom,3,25.277156146877175
2011-11-21,22355,United Kingdom,13,67.91829638396135
2011-11-21,22352,United Kingdom,3,8.851558677212866
2011-11-21,22348,United Kingdom,14,22.819797270109536
2011-11-21,22343,United Kingdom,6,9.917168824306428
2011-11-21,22340,United Kingdom,32,20.431297071474035
2011-11-21,22338,United Kingdom,13,40.21228078566242
2011-11-21,22361,United Kingdom,1,9.402842966046059
2011-11-21,22337,United Kingdom,11,88.485436500677
2011-11-21,22333,Italy,8,12.025529970472558
2011-11-21,22333,France,16,10.154589290887701
2011-11-21,22332,France,16,13.35503813800341
2011-11-21,22329,United Kingdom,4,8.297237956920494
2011-11-21,22328,EIRE,6,6.4600008384755965
2011-11-21,22326,United Kingdom,1,2.5002089044989044
2011-11-21,22326,Italy,6,6.4600008384755965
2011-11-21,22325,United Kingdom,2,4.849021887024151
2011-11-21,22333,United Kingdom,4,13.463077663330766
2011-11-21,22365,United Kingdom,48,10.521184908352929
2011-11-21,22366,United Kingdom,1,4.2586778144850435
2011-11-21,22367,United Kingdom,8,22.533944436880542
2011-11-21,22418,United Kingdom,1,33.60093083286196
2011-11-21,22417,United Kingdom,3,14.431945908194692
2011-11-21,22411,United Kingdom,21,47.49483078250143
2011-11-21,22403,United Kingdom,13,24.66115069726243
2011-11-21,22402,United Kingdom,4,17.10248678704202
2011-11-21,22400,United Kingdom,4,18.890585143925154
2011-11-21,22398,United Kingdom,16,20.305379446727475
2011-11-21,22396,United Kingdom,4,15.324883853733756
2011-11-21,22393,United Kingdom,1,4.725044109955308
2011-11-21,22386,United Kingdom,25,66.33024144411226
2011-11-21,22384,United Kingdom,39,22.66643141463121
2011-11-21,22383,United Kingdom,16,33.03617085205104
2011-11-21,22382,United Kingdom,35,33.14318248779146
2011-11-21,22381,United Kingdom,9,22.834843693231825
2011-11-21,22380,United Kingdom,6,8.596632442668819
2011-11-21,22379,United Kingdom,16,12.360968626675575
2011-11-21,22378,United Kingdom,2,6.906677338329955
2011-11-21,22374,United Kingdom,1,2.328006761078289
2011-11-21,22371,United Kingdom,11,6.095484103953006
2011-11-21,22320,United Kingdom,3,4.7363105732305595
2011-11-21,22419,United Kingdom,3,8.431406736230047
2011-11-21,22318,United Kingdom,1,4.547064965519047
2011-11-21,22312,United Kingdom,4,16.822828727807668
2011-11-21,22207,United Kingdom,24,14.431230592999425
2011-11-21,22206,United Kingdom,1,4.061338862237003
2011-11-21,22197,United Kingdom,349,336.66859449605346
2011-11-21,22196,United Kingdom,12,19.619690742496
2011-11-21,22195,Italy,12,15.509077228259176
2011-11-21,22193,United Kingdom,9,4.842473019612168
2011-11-21,22192,United Kingdom,4,4.2586778144850435
2011-11-21,22192,Germany,2,5.845485171931321
2011-11-21,22208,United Kingdom,25,13.06663746779825
2011-11-21,22191,United Kingdom,4,4.2586778144850435
2011-11-21,22190,United Kingdom,2,6.657055568091434
2011-11-21,22189,United Kingdom,4,19.931656963334746
2011-11-21,22187,United Kingdom,12,25.592705811062867
2011-11-21,22185,United Kingdom,37,12.641885451000379
2011-11-21,22179,United Kingdom,12,8.607182716574728
2011-11-21,22578,United Kingdom,183,166.23561160387152
2011-11-21,22178,United Kingdom,210,158.47470445012166
2011-11-21,22175,United Kingdom,2,9.535370498399388
2011-11-21,22191,Germany,2,4.1654894793643935
2011-11-21,22209,United Kingdom,1,8.678636067559687
2011-11-21,22210,United Kingdom,3,4.922075410592622
2011-11-21,22211,United Kingdom,13,10.12595298945064
2011-11-21,22306,United Kingdom,13,6.781284761366488
2011-11-21,22301,United Kingdom,1,4.06273070111142
2011-11-21,22299,United Kingdom,2,2.105610742038829
2011-11-21,22296,United Kingdom,5,10.028312697655002
2011-11-21,22294,United Kingdom,1,25.610587188799578
2011-11-21,22280,United Kingdom,12,7.224531429442147
2011-11-21,22279,United Kingdom,12,8.691612747980262
2011-11-21,22274,United Kingdom,13,10.471659326377445
2011-11-21,22273,United Kingdom,18,14.878277817542925
2011-11-21,22271,United Kingdom,18,10.960626026179323
2011-11-21,22263,United Kingdom,6,8.062499464975788
2011-11-21,22262,United Kingdom,6,13.420041036038313
2011-11-21,22261,United Kingdom,3,18.967873411736704
2011-11-21,22260,United Kingdom,6,12.593335912035155
2011-11-21,22251,United Kingdom,8,8.667400778657314
2011-11-21,22236,Germany,-11,13.392680496600104
2011-11-21,22220,Germany,-11,3.7242505694152293
2011-11-21,22219,United Kingdom,7,12.765710692455976
2011-11-21,22212,United Kingdom,14,8.350218478795309
2011-11-21,22315,United Kingdom,1,12.227329254069398
2011-11-21,22420,United Kingdom,1,14.508868442452076
2011-11-21,22297,United Kingdom,1,19.152968539207233
2011-11-21,22423,Italy,1,3.307994913413045
2011-11-21,22554,United Kingdom,44,24.339000951233704
2011-11-21,22554,Italy,12,15.301241456257056
2011-11-21,22554,EIRE,12,12.856454008611678
2011-11-21,22553,United Kingdom,29,20.23166833734552
2011-11-21,22553,Italy,12,15.301241456257056
2011-11-21,22551,United Kingdom,28,26.769431797335447
2011-11-21,22550,United Kingdom,4,5.916013808957156
2011-11-21,22549,United Kingdom,39,24.43484955622637
2011-11-21,22555,Italy,12,15.747036062017415
2011-11-21,22547,United Kingdom,1,4.904404608267404
2011-11-21,22543,United Kingdom,1,4.053842210630704
2011-11-21,22539,United Kingdom,2,4.407219263409337
2011-11-21,22537,United Kingdom,48,18.865580303929722
2011-11-21,22535,United Kingdom,25,14.928041297291639
2011-11-21,22534,United Kingdom,4,26.63639887813054
2011-11-21,22533,United Kingdom,1,17.492752377317448
2011-11-21,22532,United Kingdom,25,16.80869563063425
2011-11-21,22531,United Kingdom,26,15.734530889733348
2011-11-21,22544,United Kingdom,3,5.01971570238826
2011-11-21,22555,Portugal,12,10.508186084965278
2011-11-21,22556,Italy,12,12.391026848527051
2011-11-21,22556,United Kingdom,25,10.79534369351781
2011-11-21,22575,United Kingdom,1,8.366210549864986
2011-11-21,22576,United Kingdom,11,29.63116493264071
2011-11-21,22574,United Kingdom,17,42.49708008556438
2011-11-21,22422,United Kingdom,16,12.635636971529326
2011-11-21,22573,United Kingdom,22,32.335096726431615
2011-11-21,22572,United Kingdom,6,30.04535019391658
2011-11-21,22571,United Kingdom,31,24.26298105704875
2011-11-21,22568,United Kingdom,6,15.751414770379037
2011-11-21,22567,United Kingdom,12,8.80422342516353
2011-11-21,22567,Italy,12,0.0
2011-11-21,22566,United Kingdom,12,12.777318738488109
2011-11-21,22564,United Kingdom,2,17.541258360079826
2011-11-21,22563,United Kingdom,15,19.01773733742928
2011-11-21,22562,United Kingdom,17,12.822086107088905
2011-11-21,22561,United Kingdom,20,31.836919213143723
2011-11-21,22560,United Kingdom,3,42.62094881659334
2011-11-21,22558,United Kingdom,7,20.162309094576145
2011-11-21,22557,United Kingdom,32,21.372760824841208
2011-11-21,22557,Italy,12,15.509077228259176
2011-11-21,22530,United Kingdom,24,27.218467218621473
2011-11-21,22529,United Kingdom,48,16.207001574458122
2011-11-21,22555,United Kingdom,38,19.25296911283515
2011-11-21,22508,United Kingdom,1,5.741116116322425
2011-11-21,22457,United Kingdom,6,40.68713723904621
2011-11-21,22453,United Kingdom,6,6.486641840096427
2011-11-21,22452,United Kingdom,6,3.015776704096529
2011-11-21,22446,United Kingdom,3,5.60883237917178
2011-11-21,22441,United Kingdom,6,6.7756159710115895
2011-11-21,22441,Italy,8,11.322746917741904
2011-11-21,22439,United Kingdom,9,15.360480045199095
2011-11-21,22438,United Kingdom,1,12.071263553683089
2011-11-21,22438,EIRE,10,13.142868466114738
2011-11-21,22437,United Kingdom,32,12.642835839467564
2011-11-21,22436,United Kingdom,22,17.94209042518006
2011-11-21,22435,United Kingdom,12,15.722484462451161
2011-11-21,22434,United Kingdom,16,7.087415330684361
2011-11-21,22430,Portugal,4,5.287277709388312
2011-11-21,22430,Italy,4,12.12495065554953
2011-11-21,22517,United Kingdom,2,6.657055568091434
2011-11-21,22423,Portugal,4,5.474997592869554
2011-11-21,22424,United Kingdom,2,4.2586778144850435
2011-11-21,22423,United Kingdom,44,23.126081881028764
2011-11-21,22465,United Kingdom,6,12.391026848527051
2011-11-21,22467,United Kingdom,7,15.935020193825554
2011-11-21,22440,United Kingdom,22,24.4108557206697
2011-11-21,22470,United Kingdom,22,38.29427752807267
2011-11-21,22507,United Kingdom,5,5.465158489608048
2011-11-21,22505,United Kingdom,5,10.502441621573201
2011-11-21,22499,United Kingdom,3,4.7363105732305595
2011-11-21,22498,United Kingdom,3,4.7363105732305595
2011-11-21,22469,United Kingdom,-9,128.5654302574189
2011-11-21,22494,United Kingdom,1,12.20391612274947
2011-11-21,22492,United Kingdom,111,92.28195630400738
2011-11-21,22491,United Kingdom,3,12.969310464955818
2011-11-21,22489,United Kingdom,42,31.463313794287966
2011-11-21,22489,EIRE,24,40.19733390608915
2011-11-21,22423,Spain,1,7.380692485519462
2011-11-21,22483,United Kingdom,4,6.708806678112167
2011-11-21,22487,United Kingdom,2,4.2586778144850435
2011-11-21,22471,United Kingdom,1,1.3773238600062905
2011-11-21,22472,United Kingdom,1,1.3773238600062905
2011-11-21,22477,United Kingdom,1,8.798491672497448
2011-11-21,22471,Portugal,3,4.339577895901318
2011-11-21,22476,United Kingdom,3,6.660878900157046
2011-11-22,23221,United Kingdom,24,27.284718300598428
2011-11-22,23222,United Kingdom,12,14.094933971235193
2011-11-22,23223,United Kingdom,26,58.734579369166795
2011-11-22,23224,United Kingdom,12,10.145585543774905
2011-11-22,23225,United Kingdom,12,19.44902141752687
2011-11-22,23226,United Kingdom,24,13.087738636348295
2011-11-22,23212,United Kingdom,22,21.239238855571205
2011-11-22,23227,United Kingdom,24,20.49798995085101
2011-11-22,23228,United Kingdom,2,15.407079026666516
2011-11-22,23225,Netherlands,12,19.35657800445387
2011-11-22,23221,Netherlands,12,19.35657800445387
2011-11-22,23220,EIRE,12,16.024739959133793
2011-11-22,23219,United Kingdom,7,16.086846410294502
2011-11-22,23218,EIRE,12,19.147250298290487
2011-11-22,23217,United Kingdom,9,22.131055809045147
2011-11-22,23214,United Kingdom,12,12.2165524351979
2011-11-22,23213,United Kingdom,23,18.133172407011944
2011-11-22,23211,EIRE,24,20.46460068380843
2011-11-22,23213,EIRE,12,19.147250298290487
2011-11-22,23211,United Kingdom,6,6.705567615380168
2011-11-22,23212,Germany,12,26.39829859509725
2011-11-22,23229,United Kingdom,9,12.91609224183113
2011-11-22,23220,United Kingdom,23,33.67789069020262
2011-11-22,23215,United Kingdom,20,66.73094728212908
2011-11-22,23256,United Kingdom,4,6.427823430059118
2011-11-22,23232,United Kingdom,25,64.45015349092591
2011-11-22,23266,United Kingdom,38,83.99880603083672
2011-11-22,23266,EIRE,12,15.815412252970432
2011-11-22,23267,United Kingdom,26,16.57350251984114
2011-11-22,23210,United Kingdom,2,21.219240766611012
2011-11-22,23268,United Kingdom,2,8.310596655291858
2011-11-22,23265,United Kingdom,50,56.573086011588195
2011-11-22,23265,EIRE,12,17.984001426869796
2011-11-22,23264,United Kingdom,40,30.03632053451223
2011-11-22,23263,United Kingdom,114,77.89307503629117
2011-11-22,23254,United Kingdom,5,6.798335308081044
2011-11-22,23251,United Kingdom,12,15.17718820201585
2011-11-22,23230,United Kingdom,125,34.34493725111412
2011-11-22,23247,United Kingdom,4,21.288174274481023
2011-11-22,23245,Germany,0,7.918670795070202
2011-11-22,23243,United Kingdom,0,8.503568835300728
2011-11-22,23243,Italy,4,5.287277709388312
2011-11-22,23243,Germany,4,4.514475588536048
2011-11-22,23241,United Kingdom,1,3.743921244783133
2011-11-22,23240,United Kingdom,14,12.301851077874954
2011-11-22,23239,United Kingdom,1,0.7546057632028077
2011-11-22,23238,United Kingdom,8,13.249288869303843
2011-11-22,23236,United Kingdom,1,2.7081660454808225
2011-11-22,23234,United Kingdom,12,26.399535475978034
2011-11-22,23233,United Kingdom,50,27.56054014505012
2011-11-22,23245,United Kingdom,-2,25.37944915004236
2011-11-22,23209,United Kingdom,17,47.48461591831953
2011-11-22,20668,United Kingdom,168,99.560670352657
2011-11-22,23207,United Kingdom,24,23.982914349205146
2011-11-22,20711,United Kingdom,110,24.21444732448363
2011-11-22,20711,Germany,10,12.746085806207674
2011-11-22,20694,United Kingdom,1,1.5760628961911032
2011-11-22,20686,United Kingdom,2,6.137536372425356
2011-11-22,20685,United Kingdom,30,13.95623162730555
2011-11-22,20682,United Kingdom,10,5.497747866591046
2011-11-22,20682,Germany,6,6.4600008384755965
2011-11-22,20679,United Kingdom,2,5.233076436372403
